customer_id,arrival_time,service_time,drink,amount,quantity,payment_method,age,id_bartender,type_bartender,interarrival_seconds,arrival_seconds
5461,2025-09-27 07:39:39.438267,159.83751934347183,Cerveza,300.0,1,mercado_pago,26,C005,cerveza,107.57461650179359,358213.7050896602
5462,2025-09-27 07:41:27.012883,183.97365703530951,Cerveza,300.0,1,efectivo,46,C003,cerveza,28.77012541084199,358321.279706162
5463,2025-09-27 07:41:55.783009,324.78014187216866,Caipirinha,1200.0,1,tarjeta,27,T003,coctel,50.65300068416946,358350.04983157286
5464,2025-09-27 07:42:46.436009,403.286048252627,Martini,1200.0,1,mercado_pago,59,T002,coctel,60.178494092803916,358400.702832257
5465,2025-09-27 07:43:46.614503,160.62219712713292,Cerveza,300.0,1,efectivo,53,C004,cerveza,101.81128570826068,358460.8813263498
5466,2025-09-27 07:45:28.425789,167.74277110393714,Cerveza,300.0,1,mercado_pago,54,C002,cerveza,26.823089195564187,358562.6926120581
5467,2025-09-27 07:45:55.248878,230.76204321390844,Cerveza,300.0,1,qr,32,C001,cerveza,60.688659177966144,358589.51570125367
5468,2025-09-27 07:46:55.937537,160.63674786151563,Cerveza,300.0,1,mercado_pago,39,C005,cerveza,52.03284113117036,358650.20436043164
5469,2025-09-27 07:47:47.970379,163.05318753551052,Cerveza,300.0,1,mercado_pago,50,C004,cerveza,88.05473437562686,358702.2372015628
5470,2025-09-27 07:49:16.025113,191.49157495475572,Cerveza,300.0,1,efectivo,31,C003,cerveza,51.79464792129867,358790.2919359384
5471,2025-09-27 07:50:07.819761,182.12902414986667,Cerveza,300.0,1,mercado_pago,52,C004,cerveza,50.94867037397967,358842.0865838597
5472,2025-09-27 07:50:58.768431,145.4229040592225,Cerveza,300.0,1,qr,37,C003,cerveza,46.019875787046395,358893.0352542337
5473,2025-09-27 07:51:44.788307,187.1168169363697,Cerveza,300.0,1,qr,24,C005,cerveza,93.2391926142611,358939.0551300207
5474,2025-09-27 07:53:18.027500,209.52325401273507,Cerveza,300.0,1,qr,27,C002,cerveza,118.47148280490504,359032.294322635
5475,2025-09-27 07:55:16.498982,354.1762478558509,Mojito,1200.0,1,tarjeta,19,T003,coctel,23.30899018722591,359150.7658054399
5476,2025-09-27 07:55:39.807973,177.2630210737946,Cerveza,300.0,1,qr,23,C001,cerveza,88.30458986387326,359174.07479562715
5477,2025-09-27 07:57:08.112562,190.53603442186562,Cerveza,300.0,1,efectivo,55,C004,cerveza,55.64401193622281,359262.379385491
5478,2025-09-27 07:58:03.756574,178.4727473834587,Cerveza,300.0,1,mercado_pago,25,C001,cerveza,111.33876496021112,359318.0233974272
5479,2025-09-27 07:59:55.095339,160.80107471338664,Cerveza,300.0,1,qr,24,C003,cerveza,35.674708554357125,359429.36216238746
5480,2025-09-27 08:00:30.770048,162.2649296816534,Cerveza,300.0,1,efectivo,23,C001,cerveza,73.10420378505975,359465.0368709418
5481,2025-09-27 08:01:43.874252,193.78069574384386,Cerveza,300.0,1,mercado_pago,24,C005,cerveza,107.03665133056174,359538.1410747269
5482,2025-09-27 08:03:30.910903,189.3298499314342,Cerveza,300.0,1,qr,52,C004,cerveza,77.67746971487756,359645.1777260574
5483,2025-09-27 08:04:48.588373,145.83735905529025,Cerveza,300.0,1,mercado_pago,21,C002,cerveza,64.73288271066698,359722.8551957723
5484,2025-09-27 08:05:53.321255,199.38236577020368,Cerveza,300.0,1,tarjeta,26,C003,cerveza,55.32811126926743,359787.58807848295
5485,2025-09-27 08:06:48.649367,187.15278383670028,Cerveza,300.0,1,mercado_pago,18,C004,cerveza,33.95407173726753,359842.9161897522
5486,2025-09-27 08:07:22.603438,192.23665090540774,Cerveza,300.0,1,efectivo,52,C001,cerveza,62.53156029671028,359876.8702614895
5487,2025-09-27 08:08:25.134999,200.60140260798187,Cerveza,300.0,1,tarjeta,36,C005,cerveza,20.65218982247915,359939.4018217862
5488,2025-09-27 08:08:45.787189,145.45469644212994,Cerveza,300.0,1,qr,60,C003,cerveza,120.9693886151259,359960.05401160865
5489,2025-09-27 08:10:46.756577,171.90720384442966,Cerveza,300.0,1,qr,57,C003,cerveza,79.31664554579946,360081.02340022376
5490,2025-09-27 08:12:06.073223,165.72899396409042,Cerveza,300.0,1,tarjeta,62,C002,cerveza,52.36068331198196,360160.3400457696
5491,2025-09-27 08:12:58.433906,163.44311490552684,Cerveza,300.0,1,qr,34,C004,cerveza,98.78146427281642,360212.7007290816
5492,2025-09-27 08:14:37.215370,177.34211704855235,Cerveza,300.0,1,tarjeta,46,C003,cerveza,109.58790083473644,360311.4821933544
5493,2025-09-27 08:16:26.803271,189.4363740515273,Cerveza,300.0,1,mercado_pago,51,C005,cerveza,75.88422570587404,360421.07009418914
5494,2025-09-27 08:17:42.687497,175.40957449863765,Cerveza,300.0,1,tarjeta,39,C001,cerveza,92.63342108180399,360496.954319895
5495,2025-09-27 08:19:15.320918,221.97343946246514,Cerveza,300.0,1,qr,44,C002,cerveza,92.60982391175038,360589.5877409768
5496,2025-09-27 08:20:47.930742,349.25721685158896,Negroni,1200.0,1,qr,23,T001,coctel,58.027439923853876,360682.1975648886
5497,2025-09-27 08:21:45.958182,157.6786503241959,Cerveza,300.0,1,qr,40,C004,cerveza,49.40634923519204,360740.2250048124
5498,2025-09-27 08:22:35.364531,237.84591590310714,Cerveza,300.0,1,qr,37,C004,cerveza,63.98973945289331,360789.6313540476
5499,2025-09-27 08:23:39.354271,184.6965195775938,Cerveza,300.0,1,efectivo,29,C003,cerveza,106.94800931277697,360853.6210935005
5500,2025-09-27 08:25:26.302280,426.1891167475255,Margarita,2971.47,1,qr,63,T002,coctel,38.07234146238645,360960.5691028133
5501,2025-09-27 08:26:04.374621,218.8554643142504,Cerveza,300.0,1,efectivo,61,C004,cerveza,64.14802658868093,360998.6414442757
5502,2025-09-27 08:27:08.522648,190.01591106203904,Cerveza,300.0,1,mercado_pago,32,C001,cerveza,63.81394800774224,361062.78947086434
5503,2025-09-27 08:28:12.336596,163.8090344101525,Cerveza,300.0,1,tarjeta,65,C002,cerveza,56.156260765652306,361126.6034188721
5504,2025-09-27 08:29:08.492857,400.1965895135776,Old Fashioned,1200.0,1,tarjeta,46,T001,coctel,66.14910010368222,361182.75967963773
5505,2025-09-27 08:30:14.641957,176.95784251935086,Cerveza,300.0,1,qr,58,C005,cerveza,26.85290849242906,361248.90877974144
5506,2025-09-27 08:30:41.494865,169.39351557806006,Cerveza,300.0,1,qr,28,C001,cerveza,44.38992169314221,361275.7616882339
5507,2025-09-27 08:31:25.884787,195.38898070384974,Cerveza,300.0,1,tarjeta,26,C005,cerveza,56.335474056230204,361320.151609927
5508,2025-09-27 08:32:22.220261,366.8729691700855,Cosmopolitan,1200.0,1,mercado_pago,62,T003,coctel,78.06305830961705,361376.48708398326
5509,2025-09-27 08:33:40.283319,186.16729033974542,Cerveza,300.0,1,qr,63,C003,cerveza,86.30865792798832,361454.55014229286
5510,2025-09-27 08:35:06.591977,155.93519542611475,Cerveza,300.0,1,efectivo,26,C002,cerveza,66.22743329754994,361540.8588002208
5511,2025-09-27 08:36:12.819411,358.1984903036858,Daiquiri,1200.0,1,mercado_pago,35,T001,coctel,53.331037793273104,361607.0862335184
5512,2025-09-27 08:37:06.150448,228.4131805068106,Cerveza,300.0,1,efectivo,18,C001,cerveza,21.593831362139035,361660.4172713116
5513,2025-09-27 08:37:27.744280,201.59481616644769,Cerveza,300.0,1,efectivo,30,C004,cerveza,40.54516538135418,361682.0111026738
5514,2025-09-27 08:38:08.289445,146.6186119234419,Cerveza,300.0,1,tarjeta,54,C001,cerveza,30.998097072175494,361722.5562680551
5515,2025-09-27 08:38:39.287542,162.74184987389094,Cerveza,300.0,1,mercado_pago,54,C005,cerveza,73.54277428384817,361753.5543651273
5516,2025-09-27 08:39:52.830316,387.5901150996228,Manhattan,1200.0,1,tarjeta,36,T003,coctel,78.84393684266706,361827.09713941114
5517,2025-09-27 08:41:11.674253,171.9389214735994,Cerveza,300.0,1,tarjeta,62,C004,cerveza,101.53954377992368,361905.94107625383
5518,2025-09-27 08:42:53.213797,182.72449650786626,Cerveza,300.0,1,tarjeta,64,C002,cerveza,77.03998463068856,362007.48062003375
5519,2025-09-27 08:44:10.253782,373.5886048614345,Gimlet,1200.0,1,mercado_pago,57,T001,coctel,56.887138166293134,362084.52060466446
5520,2025-09-27 08:45:07.140920,183.60818056148514,Cerveza,300.0,1,qr,35,C003,cerveza,50.832703994100896,362141.40774283075
5521,2025-09-27 08:45:57.973624,171.6168676765946,Cerveza,300.0,1,mercado_pago,64,C004,cerveza,71.92667260299987,362192.2404468249
5522,2025-09-27 08:47:09.900296,215.20417553001494,Cerveza,300.0,1,efectivo,38,C002,cerveza,41.17357902537245,362264.1671194279
5523,2025-09-27 08:47:51.073875,149.38565821256748,Cerveza,300.0,1,qr,41,C001,cerveza,141.34399025216308,362305.34069845325
5524,2025-09-27 08:50:12.417866,190.6171569500134,Cerveza,300.0,1,qr,49,C005,cerveza,39.26846454909018,362446.6846887054
5525,2025-09-27 08:50:51.686330,183.27208568008285,Cerveza,300.0,1,efectivo,22,C004,cerveza,43.95639251199946,362485.9531532545
5526,2025-09-27 08:51:35.642723,206.5218685028176,Cerveza,300.0,1,efectivo,29,C003,cerveza,68.15612236899011,362529.90954576654
5527,2025-09-27 08:52:43.798845,171.90186935456836,Cerveza,300.0,1,qr,46,C001,cerveza,51.31661331769417,362598.06566813553
5528,2025-09-27 08:53:35.115458,177.99753689932194,Cerveza,300.0,1,mercado_pago,60,C005,cerveza,107.20181327971733,362649.38228145323
5529,2025-09-27 08:55:22.317272,220.64157741578953,Cerveza,300.0,1,mercado_pago,60,C003,cerveza,37.43754281471506,362756.58409473294
5530,2025-09-27 08:55:59.754815,185.65640620310015,Cerveza,300.0,1,qr,62,C002,cerveza,51.1417027385041,362794.02163754764
5531,2025-09-27 08:56:50.896517,179.41657776699125,Cerveza,300.0,1,efectivo,55,C004,cerveza,124.02014950909395,362845.1633402862
5532,2025-09-27 08:58:54.916667,176.16594760676662,Cerveza,300.0,1,efectivo,52,C001,cerveza,27.354373332950534,362969.18348979525
5533,2025-09-27 08:59:22.271040,171.9746170822384,Cerveza,300.0,1,efectivo,53,C002,cerveza,38.844837536171404,362996.5378631282
5534,2025-09-27 09:00:01.115878,152.19721782413248,Cerveza,300.0,1,efectivo,49,C005,cerveza,94.51322071272722,363035.38270066434
5535,2025-09-27 09:01:35.629098,152.2291700156347,Cerveza,300.0,1,tarjeta,62,C003,cerveza,96.29848068276794,363129.89592137706
5536,2025-09-27 09:03:11.927579,169.41064179660322,Cerveza,300.0,1,tarjeta,30,C004,cerveza,32.71495345253716,363226.19440205983
5537,2025-09-27 09:03:44.642533,179.78923950081557,Cerveza,300.0,1,mercado_pago,32,C001,cerveza,79.42752219157663,363258.90935551235
5538,2025-09-27 09:05:04.070055,196.88261198964733,Cerveza,300.0,1,qr,41,C002,cerveza,98.61302105055125,363338.33687770396
5539,2025-09-27 09:06:42.683076,171.67865495709663,Cerveza,300.0,1,qr,42,C004,cerveza,22.13857862215507,363436.94989875454
5540,2025-09-27 09:07:04.821654,170.9135364375639,Cerveza,300.0,1,tarjeta,24,C003,cerveza,43.8755432698973,363459.0884773767
5541,2025-09-27 09:07:48.697198,179.8532208094776,Cerveza,300.0,1,qr,31,C002,cerveza,53.326411725158835,363502.9640206466
5542,2025-09-27 09:08:42.023609,167.44467222845884,Cerveza,300.0,1,mercado_pago,60,C005,cerveza,58.991345621421175,363556.2904323717
5543,2025-09-27 09:09:41.014955,178.68857215378262,Cerveza,300.0,1,qr,18,C001,cerveza,44.21435461404492,363615.28177799314
5544,2025-09-27 09:10:25.229310,202.68536545571175,Cerveza,300.0,1,mercado_pago,58,C004,cerveza,121.59542627332871,363659.49613260716
5545,2025-09-27 09:12:26.824736,162.34773978833343,Cerveza,300.0,1,efectivo,24,C005,cerveza,45.42407522459912,363781.0915588805
5546,2025-09-27 09:13:12.248811,153.39520661038324,Cerveza,300.0,1,efectivo,19,C002,cerveza,99.1356121743089,363826.51563410513
5547,2025-09-27 09:14:51.384423,375.2257594510665,Caipirinha,1200.0,1,tarjeta,25,T003,coctel,74.55432519733485,363925.6512462794
5548,2025-09-27 09:16:05.938748,167.99771572068465,Cerveza,300.0,1,efectivo,65,C005,cerveza,188.32380112054307,364000.2055714768
5549,2025-09-27 09:19:14.262550,179.3970684978344,Cerveza,300.0,1,qr,25,C003,cerveza,110.7937690769794,364188.52937259735
5550,2025-09-27 09:21:05.056319,158.0909318164062,Cerveza,300.0,1,mercado_pago,54,C004,cerveza,79.18067747501702,364299.32314167434
5551,2025-09-27 09:22:24.236996,193.6566661543937,Cerveza,300.0,1,qr,38,C002,cerveza,106.18456162123356,364378.50381914934
5552,2025-09-27 09:24:10.421558,396.39392079384334,Martini,1200.0,1,qr,58,T001,coctel,43.35860530227692,364484.68838077056
5553,2025-09-27 09:24:53.780163,221.6054556164869,Cerveza,300.0,1,efectivo,36,C005,cerveza,41.149655459129974,364528.04698607285
5554,2025-09-27 09:25:34.929819,380.3671400189018,Mojito,1200.0,1,qr,27,T003,coctel,109.04155885980492,364569.196641532
5555,2025-09-27 09:27:23.971377,200.63687094552722,Cerveza,300.0,1,qr,61,C001,cerveza,57.918531105681126,364678.2382003918
5556,2025-09-27 09:28:21.889908,208.6596247462319,Cerveza,300.0,1,tarjeta,42,C003,cerveza,72.41091216361889,364736.1567314975
5557,2025-09-27 09:29:34.300821,212.46768453851098,Cerveza,300.0,1,efectivo,58,C002,cerveza,28.3219887813271,364808.5676436611
5558,2025-09-27 09:30:02.622809,405.5370608723107,Negroni,1200.0,1,mercado_pago,49,T001,coctel,35.116958608759674,364836.88963244244
5559,2025-09-27 09:30:37.739768,197.80431137640764,Cerveza,300.0,1,mercado_pago,57,C004,cerveza,37.54207282040122,364872.0065910512
5560,2025-09-27 09:31:15.281841,183.83094799775736,Cerveza,300.0,1,tarjeta,33,C005,cerveza,41.88505211310684,364909.5486638716
5561,2025-09-27 09:31:57.166893,184.77635710886423,Cerveza,300.0,1,efectivo,55,C001,cerveza,49.302924510991716,364951.4337159847
5562,2025-09-27 09:32:46.469817,416.624088848037,Margarita,1200.0,1,efectivo,27,T001,coctel,42.79251252359649,365000.73664049566
5563,2025-09-27 09:33:29.262330,149.19499866051052,Cerveza,300.0,1,tarjeta,61,C003,cerveza,33.530235180619314,365043.52915301925
5564,2025-09-27 09:34:02.792565,154.00686384431242,Cerveza,300.0,1,mercado_pago,39,C001,cerveza,59.841317051589414,365077.0593881999
5565,2025-09-27 09:35:02.633882,166.8416770733065,Cerveza,300.0,1,qr,35,C002,cerveza,25.624753758713382,365136.9007052515
5566,2025-09-27 09:35:28.258636,157.79070046907796,Cerveza,300.0,1,mercado_pago,19,C003,cerveza,26.717059287584128,365162.5254590102
5567,2025-09-27 09:35:54.975695,414.0213702854588,Old Fashioned,1200.0,1,mercado_pago,24,T003,coctel,22.73465711321174,365189.2425182978
5568,2025-09-27 09:36:17.710352,164.903118172698,Cerveza,300.0,1,mercado_pago,26,C001,cerveza,37.885533643116794,365211.977175411
5569,2025-09-27 09:36:55.595886,189.49998520996564,Cerveza,300.0,1,efectivo,54,C005,cerveza,96.08024581266639,365249.86270905414
5570,2025-09-27 09:38:31.676132,178.09852345138287,Cerveza,300.0,1,mercado_pago,55,C004,cerveza,87.74329489153303,365345.9429548668
5571,2025-09-27 09:39:59.419427,174.0713409595089,Cerveza,300.0,1,mercado_pago,46,C002,cerveza,62.39349807382772,365433.68624975835
5572,2025-09-27 09:41:01.812925,220.64841470222524,Cerveza,300.0,1,efectivo,28,C003,cerveza,77.59113133819523,365496.0797478322
5573,2025-09-27 09:42:19.404056,367.86491636932834,Cosmopolitan,1200.0,1,qr,31,T002,coctel,23.979820342070507,365573.6708791704
5574,2025-09-27 09:42:43.383877,170.12919328613737,Cerveza,300.0,1,tarjeta,65,C001,cerveza,30.264099271321257,365597.6506995125
5575,2025-09-27 09:43:13.647976,177.4996493861757,Cerveza,300.0,1,mercado_pago,40,C005,cerveza,57.358655919742695,365627.91479878384
5576,2025-09-27 09:44:11.006632,200.54782345124448,Cerveza,300.0,1,efectivo,32,C004,cerveza,79.15353227043249,365685.27345470357
5577,2025-09-27 09:45:30.160164,423.9625766340441,Daiquiri,1200.0,1,qr,43,T001,coctel,81.18876251544532,365764.426986974
5578,2025-09-27 09:46:51.348926,175.08965261235213,Cerveza,300.0,1,tarjeta,48,C002,cerveza,46.31074118325161,365845.61574948946
5579,2025-09-27 09:47:37.659668,203.49061026729723,Cerveza,300.0,1,efectivo,35,C005,cerveza,91.34480973705237,365891.9264906727
5580,2025-09-27 09:49:09.004477,435.41088983776046,Manhattan,1200.0,1,mercado_pago,18,T003,coctel,38.56196378124009,365983.27130040975
5581,2025-09-27 09:49:47.566441,164.52909293009807,Cerveza,300.0,1,efectivo,61,C004,cerveza,66.39531917210536,366021.833264191
5582,2025-09-27 09:50:53.961760,209.7871066205533,Cerveza,300.0,1,tarjeta,62,C003,cerveza,50.04462697638873,366088.2285833631
5583,2025-09-27 09:51:44.006387,188.24690453280567,Cerveza,300.0,1,mercado_pago,28,C003,cerveza,38.38401399523708,366138.2732103395
5584,2025-09-27 09:52:22.390401,145.25450767550979,Cerveza,300.0,1,mercado_pago,51,C002,cerveza,79.04575476914344,366176.6572243347
5585,2025-09-27 09:53:41.436156,176.98462338283866,Cerveza,300.0,1,qr,41,C001,cerveza,101.15241740260684,366255.70297910384
5586,2025-09-27 09:55:22.588574,191.49371246070376,Cerveza,300.0,1,efectivo,46,C004,cerveza,80.01288509193256,366356.85539650643
5587,2025-09-27 09:56:42.601459,172.00666785555336,Cerveza,300.0,1,qr,43,C005,cerveza,35.413504816850406,366436.8682815984
5588,2025-09-27 09:57:18.014963,369.49204465258407,Gimlet,1200.0,1,mercado_pago,30,T002,coctel,43.475045615336384,366472.2817864152
5589,2025-09-27 09:58:01.490009,188.89091677248163,Cerveza,300.0,1,mercado_pago,60,C001,cerveza,23.544234045546084,366515.75683203054
5590,2025-09-27 09:58:25.034243,171.21495441968406,Cerveza,300.0,1,mercado_pago,31,C002,cerveza,72.1943737423306,366539.3010660761
5591,2025-09-27 09:59:37.228617,410.7146120683466,Caipirinha,1200.0,1,tarjeta,49,T001,coctel,66.8736603009671,366611.4954398184
5592,2025-09-27 10:00:44.102277,191.79663808545985,Cerveza,300.0,1,qr,55,C003,cerveza,103.95412862429097,366678.3691001194
5593,2025-09-27 10:02:28.056406,175.9796583680019,Cerveza,300.0,1,tarjeta,30,C002,cerveza,48.90643873513984,366782.3232287437
5594,2025-09-27 10:03:16.962844,203.21651334913372,Cerveza,300.0,1,qr,44,C005,cerveza,84.80168397503633,366831.2296674788
5595,2025-09-27 10:04:41.764528,369.2817570480215,Martini,1200.0,1,mercado_pago,36,T003,coctel,40.37277649158718,366916.03135145386
5596,2025-09-27 10:05:22.137305,191.73880525231849,Cerveza,300.0,1,tarjeta,65,C004,cerveza,21.832282437722995,366956.4041279454
5597,2025-09-27 10:05:43.969587,202.0462020939151,Cerveza,300.0,1,mercado_pago,55,C001,cerveza,48.66648542142919,366978.23641038314
5598,2025-09-27 10:06:32.636073,199.9195836401433,Cerveza,300.0,1,efectivo,61,C005,cerveza,77.60295472534158,367026.90289580455
5599,2025-09-27 10:07:50.239028,172.5767164844524,Cerveza,300.0,1,qr,28,C004,cerveza,75.83929861879575,367104.5058505299
5600,2025-09-27 10:09:06.078326,176.32634072939376,Cerveza,668.19,1,mercado_pago,20,C003,cerveza,40.962296386947564,367180.34514914866
5601,2025-09-27 10:09:47.040623,189.20829541560002,Cerveza,300.0,1,tarjeta,64,C001,cerveza,75.62670566266675,367221.3074455356
5602,2025-09-27 10:11:02.667328,368.16731735605646,Mojito,1200.0,1,tarjeta,49,T002,coctel,35.609435406941465,367296.93415119825
5603,2025-09-27 10:11:38.276764,205.76015248773436,Cerveza,300.0,1,tarjeta,33,C002,cerveza,64.1313730451784,367332.54358660517
5604,2025-09-27 10:12:42.408137,192.53591335260205,Cerveza,300.0,1,qr,37,C001,cerveza,126.84968074984245,367396.6749596503
5605,2025-09-27 10:14:49.257817,155.93786945624723,Cerveza,300.0,1,tarjeta,34,C005,cerveza,67.59343607169927,367523.52464040014
5606,2025-09-27 10:15:56.851253,206.73324074068375,Cerveza,300.0,1,tarjeta,53,C002,cerveza,53.97344327797997,367591.11807647184
5607,2025-09-27 10:16:50.824697,189.77810699322634,Cerveza,300.0,1,efectivo,53,C004,cerveza,41.058064128446695,367645.09151974984
5608,2025-09-27 10:17:31.882761,458.12242485234435,Negroni,1200.0,1,tarjeta,53,T001,coctel,53.227538594692255,367686.1495838783
5609,2025-09-27 10:18:25.110299,208.16198240638113,Cerveza,300.0,1,qr,51,C004,cerveza,124.63970491219904,367739.377122473
5610,2025-09-27 10:20:29.750004,163.14046238779247,Cerveza,300.0,1,efectivo,48,C005,cerveza,45.5364037615848,367864.0168273852
5611,2025-09-27 10:21:15.286408,171.65651979042815,Cerveza,300.0,1,efectivo,55,C001,cerveza,48.91821820548454,367909.55323114677
5612,2025-09-27 10:22:04.204626,168.69660101277793,Cerveza,300.0,1,tarjeta,24,C004,cerveza,55.6401221129875,367958.4714493523
5613,2025-09-27 10:22:59.844748,157.27951076858034,Cerveza,300.0,1,efectivo,44,C005,cerveza,79.28417756585338,368014.11157146527
5614,2025-09-27 10:24:19.128926,458.78697492233215,Margarita,1200.0,1,mercado_pago,57,T003,coctel,46.906759302809064,368093.3957490311
5615,2025-09-27 10:25:06.035685,373.7354930640185,Old Fashioned,1200.0,1,mercado_pago,34,T002,coctel,88.42826482903477,368140.30250833393
5616,2025-09-27 10:26:34.463950,370.2359162223027,Cosmopolitan,1200.0,1,tarjeta,44,T001,coctel,54.86462984008182,368228.73077316297
5617,2025-09-27 10:27:29.328580,210.75391412368054,Cerveza,300.0,1,efectivo,26,C002,cerveza,62.53432537665804,368283.59540300304
5618,2025-09-27 10:28:31.862905,434.86487779756794,Daiquiri,1200.0,1,efectivo,31,T003,coctel,33.12667371322067,368346.1297283797
5619,2025-09-27 10:29:04.989579,177.2044730322837,Cerveza,300.0,1,qr,45,C005,cerveza,72.93466831323256,368379.2564020929
5620,2025-09-27 10:30:17.924247,165.08763597348883,Cerveza,300.0,1,qr,39,C004,cerveza,23.348210099817162,368452.1910704062
5621,2025-09-27 10:30:41.272458,395.9223077485513,Manhattan,1200.0,1,mercado_pago,58,T002,coctel,113.95075333163842,368475.53928050597
5622,2025-09-27 10:32:35.223211,153.99596997046072,Cerveza,300.0,1,efectivo,37,C005,cerveza,56.99444921387782,368589.4900338376
5623,2025-09-27 10:33:32.217660,167.71057930457863,Cerveza,300.0,1,mercado_pago,46,C002,cerveza,50.06770908026728,368646.4844830515
5624,2025-09-27 10:34:22.285369,196.7794787154435,Cerveza,300.0,1,efectivo,36,C001,cerveza,103.31226592440558,368696.5521921318
5625,2025-09-27 10:36:05.597635,207.0696990341669,Cerveza,300.0,1,mercado_pago,41,C004,cerveza,75.07635734708681,368799.8644580562
5626,2025-09-27 10:37:20.673992,194.61650849371847,Cerveza,300.0,1,mercado_pago,46,C001,cerveza,36.03771573172363,368874.9408154033
5627,2025-09-27 10:37:56.711708,353.2768427442744,Gimlet,1200.0,1,mercado_pago,36,T001,coctel,81.276037937746,368910.978531135
5628,2025-09-27 10:39:17.987746,174.2178817052241,Cerveza,300.0,1,efectivo,55,C005,cerveza,98.59490602558081,368992.25456907274
5629,2025-09-27 10:40:56.582652,184.62944782761846,Cerveza,300.0,1,tarjeta,41,C002,cerveza,35.43135851967918,369090.8494750983
5630,2025-09-27 10:41:32.014011,144.94347178050265,Cerveza,300.0,1,tarjeta,47,C003,cerveza,51.01000874885095,369126.28083361796
5631,2025-09-27 10:42:23.024019,152.3507499855312,Cerveza,300.0,1,qr,64,C005,cerveza,54.177106279141334,369177.2908423668
5632,2025-09-27 10:43:17.201126,177.44535117940944,Cerveza,300.0,1,tarjeta,31,C004,cerveza,92.63200514787172,369231.46794864594
5633,2025-09-27 10:44:49.833131,186.79395171857865,Cerveza,300.0,1,efectivo,40,C002,cerveza,57.120697718622765,369324.0999537938
5634,2025-09-27 10:45:46.953829,399.3305230728263,Caipirinha,1200.0,1,mercado_pago,49,T003,coctel,133.0182985851053,369381.22065151244
5635,2025-09-27 10:47:59.972127,394.5127263097859,Martini,1200.0,1,efectivo,28,T002,coctel,44.29515380326555,369514.2389500975
5636,2025-09-27 10:48:44.267281,177.77547797969194,Cerveza,300.0,1,qr,27,C001,cerveza,56.80166783105516,369558.5341039008
5637,2025-09-27 10:49:41.068949,354.0684901229651,Mojito,1200.0,1,mercado_pago,18,T001,coctel,87.2049821325582,369615.33577173186
5638,2025-09-27 10:51:08.273931,184.9714428493395,Cerveza,300.0,1,efectivo,64,C002,cerveza,67.07838226116324,369702.5407538644
5639,2025-09-27 10:52:15.352313,169.09242323478077,Cerveza,300.0,1,efectivo,27,C001,cerveza,113.01965111391463,369769.61913612555
5640,2025-09-27 10:54:08.371964,368.71092647065274,Negroni,1200.0,1,qr,38,T003,coctel,57.937178026565334,369882.63878723944
5641,2025-09-27 10:55:06.309142,357.9505016372127,Margarita,1200.0,1,qr,38,T002,coctel,119.65682881103331,369940.57596526603
5642,2025-09-27 10:57:05.965971,174.0597743796963,Cerveza,300.0,1,mercado_pago,47,C004,cerveza,71.30560979863051,370060.2327940771
5643,2025-09-27 10:58:17.271581,182.5995576448758,Cerveza,300.0,1,efectivo,38,C003,cerveza,89.80165054489831,370131.5384038757
5644,2025-09-27 10:59:47.073231,383.58834323046716,Old Fashioned,1200.0,1,qr,34,T001,coctel,61.029584832671496,370221.34005442064
5645,2025-09-27 11:00:48.102816,172.53438280704947,Cerveza,300.0,1,tarjeta,55,C005,cerveza,102.94658717573526,370282.3696392533
5646,2025-09-27 11:02:31.049403,387.7975671929673,Cosmopolitan,1200.0,1,tarjeta,45,T003,coctel,82.52939819120877,370385.316226429
5647,2025-09-27 11:03:53.578802,170.1706364959073,Cerveza,300.0,1,mercado_pago,45,C002,cerveza,22.449982633788657,370467.8456246202
5648,2025-09-27 11:04:16.028784,174.86299034840354,Cerveza,300.0,1,tarjeta,45,C003,cerveza,78.7103547710216,370490.295607254
5649,2025-09-27 11:05:34.739139,213.69526760925032,Cerveza,300.0,1,efectivo,62,C005,cerveza,89.10892590285891,370569.005962025
5650,2025-09-27 11:07:03.848065,160.41098651285685,Cerveza,300.0,1,efectivo,55,C001,cerveza,54.888026195165395,370658.1148879279
5651,2025-09-27 11:07:58.736091,422.5635237413177,Daiquiri,1200.0,1,mercado_pago,37,T001,coctel,70.27036126535604,370713.00291412306
5652,2025-09-27 11:09:09.006452,224.22220731473254,Cerveza,300.0,1,mercado_pago,62,C004,cerveza,59.94325256452197,370783.2732753884
5653,2025-09-27 11:10:08.949705,162.77766826675474,Cerveza,300.0,1,qr,38,C005,cerveza,112.60321843837144,370843.2165279529
5654,2025-09-27 11:12:01.552923,198.69610441971744,Cerveza,300.0,1,tarjeta,41,C001,cerveza,80.8655810931259,370955.8197463913
5655,2025-09-27 11:13:22.418504,205.2699822783328,Cerveza,300.0,1,qr,49,C002,cerveza,72.2300001476178,371036.68532748445
5656,2025-09-27 11:14:34.648505,209.24805515903466,Cerveza,300.0,1,tarjeta,57,C003,cerveza,57.354106415110245,371108.91532763204
5657,2025-09-27 11:15:32.002611,173.81988606033605,Cerveza,300.0,1,efectivo,30,C004,cerveza,42.425171743966786,371166.26943404716
5658,2025-09-27 11:16:14.427783,372.07792787359483,Manhattan,1200.0,1,mercado_pago,41,T002,coctel,76.13760625013387,371208.6946057911
